Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Date
2008,Jan,8,Tuesday,11:00:00,2008-01-08 11:00:00,14:05:00,14:02:00,CO,339,N59338,185.0,182.0,157.0,3.0,0.0,MIA,EWR,1086.0,11.0,17.0,0.0,,0.0,,,,,,2008-01-08
2008,Jan,9,Wednesday,09:34:00,2008-01-09 09:43:00,11:31:00,11:30:00,UA,160,N823UA,117.0,107.0,87.0,1.0,-9.0,BOI,DEN,649.0,10.0,20.0,0.0,,0.0,,,,,,2008-01-09
2008,May,9,Friday,17:29:00,2008-05-09 17:35:00,19:40:00,19:33:00,UA,1457,N453UA,251.0,238.0,228.0,7.0,-6.0,TPA,DEN,1506.0,9.0,14.0,0.0,,0.0,,,,,,2008-05-09
2008,Apr,17,Thursday,19:30:00,2008-04-17 19:35:00,22:25:00,22:35:00,OO,2558,N471CA,115.0,120.0,98.0,-10.0,-5.0,MKE,PHL,690.0,5.0,12.0,0.0,,0.0,,,,,,2008-04-17
2008,May,8,Thursday,08:42:00,2008-05-08 08:45:00,10:09:00,10:14:00,F9,573,N920FR,87.0,89.0,63.0,-5.0,-3.0,DEN,SLC,391.0,8.0,16.0,0.0,,0.0,,,,,,2008-05-08
2008,Jun,3,Tuesday,11:53:00,2008-06-03 11:55:00,13:35:00,13:29:00,UA,945,N578UA,162.0,154.0,139.0,6.0,-2.0,ORD,DEN,888.0,6.0,17.0,0.0,,0.0,,,,,,2008-06-03
2008,Feb,23,Saturday,12:22:00,2008-02-23 12:25:00,15:07:00,15:10:00,YV,7193,N507MJ,225.0,225.0,205.0,-3.0,-3.0,IAD,AUS,1297.0,3.0,17.0,0.0,,0.0,,,,,,2008-02-23
2008,Mar,23,Sunday,12:33:00,2008-03-23 12:35:00,13:41:00,13:50:00,WN,1090,N435WN,68.0,75.0,54.0,-9.0,-2.0,PHX,SNA,338.0,5.0,9.0,0.0,,0.0,,,,,,2008-03-23
2008,Mar,28,Friday,15:38:00,2008-03-28 13:45:00,19:07:00,17:38:00,XE,2968,N11107,149.0,173.0,117.0,89.0,113.0,MEM,EWR,946.0,6.0,26.0,0.0,,0.0,0.0,0.0,89.0,0.0,0.0,2008-03-28
2008,Mar,13,Thursday,17:02:00,2008-03-13 17:04:00,19:31:00,19:42:00,NW,897,N916RW,89.0,98.0,72.0,-11.0,-2.0,BNA,DTW,457.0,7.0,10.0,0.0,,0.0,,,,,,2008-03-13
2008,May,14,Wednesday,15:56:00,2008-05-14 15:30:00,20:45:00,20:20:00,CO,210,N14106,229.0,230.0,181.0,25.0,26.0,IAH,EWR,1400.0,16.0,32.0,0.0,,0.0,25.0,0.0,0.0,0.0,0.0,2008-05-14
2008,Apr,15,Tuesday,07:16:00,2008-04-15 07:20:00,08:29:00,08:20:00,WN,1514,N242WN,133.0,120.0,99.0,9.0,-4.0,SLC,OAK,588.0,7.0,27.0,0.0,,0.0,,,,,,2008-04-15
2008,Feb,3,Sunday,11:45:00,2008-02-03 11:45:00,16:44:00,16:58:00,F9,724,N949FR,179.0,193.0,162.0,-14.0,0.0,DEN,DCA,1476.0,6.0,11.0,0.0,,0.0,,,,,,2008-02-03
2008,Apr,25,Friday,09:15:00,2008-04-25 08:55:00,10:54:00,10:40:00,WN,3852,N363SW,99.0,105.0,87.0,14.0,20.0,STL,DAL,546.0,3.0,9.0,0.0,,0.0,,,,,,2008-04-25
2008,Jan,21,Monday,08:20:00,2008-01-21 07:20:00,08:55:00,07:58:00,EV,4152,N706EV,95.0,98.0,73.0,57.0,60.0,ATL,MSY,425.0,4.0,18.0,0.0,,0.0,57.0,0.0,0.0,0.0,0.0,2008-01-21
2008,Apr,4,Friday,17:29:00,2008-04-04 17:00:00,21:03:00,20:10:00,B6,411,N584JB,394.0,370.0,368.0,53.0,29.0,BOS,SAN,2588.0,4.0,22.0,0.0,,0.0,18.0,0.0,24.0,0.0,11.0,2008-04-04
2008,Jan,19,Saturday,,2008-01-19 18:35:00,,20:11:00,EV,4247,N723EV,,96.0,,,,ATL,DAY,432.0,,,1.0,weather,0.0,,,,,,2008-01-19
2008,Feb,8,Friday,11:57:00,2008-02-08 11:55:00,14:23:00,14:24:00,UA,581,N831UA,266.0,269.0,250.0,-1.0,2.0,ORD,PDX,1739.0,4.0,12.0,0.0,,0.0,,,,,,2008-02-08
2008,Mar,10,Monday,18:57:00,2008-03-10 19:00:00,07:27:00,07:30:00,CO,2,N76065,450.0,450.0,428.0,-3.0,-3.0,HNL,IAH,3904.0,6.0,16.0,0.0,,0.0,,,,,,2008-03-10
2008,Jan,13,Sunday,16:58:00,2008-01-13 16:59:00,18:13:00,18:15:00,9E,5844,88949E,75.0,76.0,51.0,-2.0,-1.0,DTW,ELM,331.0,5.0,19.0,0.0,,0.0,,,,,,2008-01-13
2008,Jan,26,Saturday,11:54:00,2008-01-26 11:55:00,13:49:00,14:05:00,MQ,3504,N508AE,175.0,190.0,166.0,-16.0,-1.0,PIT,DFW,1068.0,3.0,6.0,0.0,,0.0,,,,,,2008-01-26
2008,Feb,14,Thursday,08:20:00,2008-02-14 08:27:00,08:30:00,08:41:00,YV,2737,N77260,70.0,74.0,46.0,-11.0,-7.0,PHX,PSP,261.0,6.0,18.0,0.0,,0.0,,,,,,2008-02-14
2008,May,2,Friday,11:14:00,2008-05-02 11:00:00,14:26:00,14:11:00,B6,452,N640JB,192.0,191.0,168.0,15.0,14.0,FLL,BOS,1237.0,6.0,18.0,0.0,,0.0,13.0,0.0,1.0,0.0,1.0,2008-05-02
2008,Jun,3,Tuesday,07:39:00,2008-06-03 07:27:00,08:55:00,08:42:00,US,641,N838AW,76.0,75.0,53.0,13.0,12.0,PHX,ONT,325.0,6.0,17.0,0.0,,0.0,,,,,,2008-06-03
2008,Mar,10,Monday,20:08:00,2008-03-10 20:15:00,20:49:00,21:06:00,OO,5585,N221SW,41.0,51.0,31.0,-17.0,-7.0,LAX,PSP,110.0,3.0,7.0,0.0,,0.0,,,,,,2008-03-10
2008,May,6,Tuesday,20:34:00,2008-05-06 19:55:00,22:55:00,22:15:00,WN,213,N312SW,81.0,80.0,61.0,40.0,39.0,MCI,IND,451.0,8.0,12.0,0.0,,0.0,8.0,0.0,1.0,0.0,31.0,2008-05-06
2008,Apr,30,Wednesday,00:35:00,2008-04-30 00:40:00,05:37:00,05:50:00,AA,1734,N5EGAA,182.0,190.0,165.0,-13.0,-5.0,SFO,DFW,1464.0,4.0,13.0,0.0,,0.0,,,,,,2008-04-30
2008,Jan,19,Saturday,13:35:00,2008-01-19 13:40:00,14:41:00,14:55:00,MQ,3811,N935AE,66.0,75.0,52.0,-14.0,-5.0,DFW,AMA,313.0,2.0,12.0,0.0,,0.0,,,,,,2008-01-19
2008,Mar,3,Monday,13:01:00,2008-03-03 13:10:00,15:25:00,15:10:00,MQ,4898,N709GB,144.0,120.0,86.0,15.0,-9.0,CLT,LGA,544.0,5.0,53.0,0.0,,0.0,0.0,0.0,15.0,0.0,0.0,2008-03-03
2008,Jan,22,Tuesday,11:43:00,2008-01-22 11:45:00,13:50:00,13:51:00,CO,1589,N14324,187.0,186.0,158.0,-1.0,-2.0,DTW,IAH,1076.0,5.0,24.0,0.0,,0.0,,,,,,2008-01-22
2008,Mar,5,Wednesday,12:17:00,2008-03-05 12:25:00,12:59:00,13:05:00,OO,6345,N958SW,42.0,40.0,17.0,-6.0,-8.0,COS,DEN,72.0,4.0,21.0,0.0,,0.0,,,,,,2008-03-05
2008,May,4,Sunday,,2008-05-04 15:40:00,,17:11:00,US,1915,,,91.0,,,,IND,CLT,428.0,,,1.0,carrier,0.0,,,,,,2008-05-04
2008,Jun,30,Monday,16:58:00,2008-06-30 16:58:00,18:06:00,18:18:00,US,660,N821AW,68.0,80.0,51.0,-12.0,0.0,PHX,SNA,338.0,5.0,12.0,0.0,,0.0,,,,,,2008-06-30
2008,May,7,Wednesday,20:13:00,2008-05-07 20:20:00,22:12:00,22:33:00,US,48,N914AW,299.0,313.0,282.0,-21.0,-7.0,DCA,LAS,2089.0,5.0,12.0,0.0,,0.0,,,,,,2008-05-07
2008,Jan,4,Friday,10:53:00,2008-01-04 10:50:00,13:42:00,13:30:00,WN,420,N452WN,289.0,280.0,272.0,12.0,3.0,BNA,LAX,1797.0,10.0,7.0,0.0,,0.0,,,,,,2008-01-04
2008,Feb,22,Friday,15:59:00,2008-02-22 15:04:00,16:44:00,15:57:00,OO,5417,N560SW,45.0,53.0,28.0,47.0,55.0,LAX,SAN,109.0,4.0,13.0,0.0,,0.0,47.0,0.0,0.0,0.0,0.0,2008-02-22
2008,Mar,8,Saturday,14:15:00,2008-03-08 14:15:00,17:22:00,17:30:00,AA,1498,N434AA,127.0,135.0,110.0,-8.0,0.0,DFW,TPA,929.0,3.0,14.0,0.0,,0.0,,,,,,2008-03-08
2008,Mar,4,Tuesday,09:05:00,2008-03-04 09:05:00,11:32:00,11:26:00,NW,121,N513US,207.0,201.0,186.0,6.0,0.0,MSP,PHX,1276.0,6.0,15.0,0.0,,0.0,,,,,,2008-03-04
2008,Apr,7,Monday,18:00:00,2008-04-07 17:58:00,20:05:00,20:00:00,UA,1473,N484UA,245.0,242.0,229.0,5.0,2.0,MCO,DEN,1545.0,8.0,8.0,0.0,,0.0,,,,,,2008-04-07
2008,Jun,2,Monday,14:03:00,2008-06-02 14:05:00,17:27:00,17:23:00,AA,1802,N403AA,144.0,138.0,119.0,4.0,-2.0,DFW,DAY,861.0,9.0,16.0,0.0,,0.0,,,,,,2008-06-02
2008,Jun,29,Sunday,06:00:00,2008-06-29 06:00:00,07:27:00,07:29:00,DL,876,N614DL,87.0,89.0,67.0,-2.0,0.0,TPA,ATL,406.0,8.0,12.0,0.0,,0.0,,,,,,2008-06-29
2008,Apr,27,Sunday,15:14:00,2008-04-27 15:15:00,17:03:00,17:00:00,MQ,3820,N647AE,109.0,105.0,86.0,3.0,-1.0,MOB,DFW,540.0,9.0,14.0,0.0,,0.0,,,,,,2008-04-27
2008,Apr,28,Monday,06:51:00,2008-04-28 06:55:00,07:57:00,08:05:00,WN,3866,N436WN,66.0,70.0,56.0,-8.0,-4.0,TUS,SAN,367.0,3.0,7.0,0.0,,0.0,,,,,,2008-04-28
2008,Jun,30,Monday,07:50:00,2008-06-30 07:45:00,10:22:00,10:18:00,DL,1159,N3733Z,272.0,273.0,235.0,4.0,5.0,CLT,SLC,1727.0,12.0,25.0,0.0,,0.0,,,,,,2008-06-30
2008,Feb,1,Friday,10:04:00,2008-02-01 10:10:00,11:15:00,11:27:00,YV,7107,N447YV,71.0,77.0,55.0,-12.0,-6.0,CPR,DEN,230.0,8.0,8.0,0.0,,0.0,,,,,,2008-02-01
2008,May,26,Monday,11:07:00,2008-05-26 11:10:00,11:40:00,11:51:00,OO,5708,N220SW,33.0,41.0,27.0,-11.0,-3.0,PDX,EUG,106.0,1.0,5.0,0.0,,0.0,,,,,,2008-05-26
2008,Apr,16,Wednesday,14:45:00,2008-04-16 13:25:00,19:27:00,18:29:00,AA,2448,N358AA,162.0,184.0,141.0,58.0,80.0,LAX,DFW,1235.0,6.0,15.0,0.0,,0.0,58.0,0.0,0.0,0.0,0.0,2008-04-16
2008,May,16,Friday,12:56:00,2008-05-16 13:00:00,14:28:00,14:28:00,XE,2385,N15932,92.0,88.0,75.0,0.0,-4.0,OKC,IAH,395.0,7.0,10.0,0.0,,0.0,,,,,,2008-05-16
2008,Jun,28,Saturday,08:08:00,2008-06-28 08:10:00,09:21:00,09:42:00,XE,2626,N13979,73.0,92.0,40.0,-21.0,-2.0,EWR,MHT,209.0,7.0,26.0,0.0,,0.0,,,,,,2008-06-28
2008,Feb,6,Wednesday,19:03:00,2008-02-06 19:05:00,23:55:00,23:59:00,AA,2246,N589AA,172.0,174.0,145.0,-4.0,-2.0,LAX,AUS,1242.0,6.0,21.0,0.0,,0.0,,,,,,2008-02-06
2008,Mar,3,Monday,21:48:00,2008-03-03 21:50:00,00:13:00,00:30:00,B6,58,N640JB,145.0,160.0,127.0,-17.0,-2.0,MCO,JFK,944.0,6.0,12.0,0.0,,0.0,,,,,,2008-03-03
2008,May,9,Friday,17:01:00,2008-05-09 16:10:00,18:16:00,17:20:00,WN,92,N643SW,75.0,70.0,42.0,56.0,51.0,LAS,LAX,236.0,9.0,24.0,0.0,,0.0,2.0,0.0,5.0,0.0,49.0,2008-05-09
2008,Feb,6,Wednesday,13:47:00,2008-02-06 13:30:00,16:18:00,16:05:00,MQ,3618,N507AE,211.0,215.0,190.0,13.0,17.0,ORF,DFW,1213.0,8.0,13.0,0.0,,0.0,,,,,,2008-02-06
2008,Mar,17,Monday,18:39:00,2008-03-17 18:30:00,20:29:00,20:35:00,FL,40,N299AT,290.0,305.0,270.0,-6.0,9.0,ATL,LAX,1946.0,7.0,13.0,0.0,,0.0,,,,,,2008-03-17
2008,Apr,18,Friday,11:16:00,2008-04-18 11:20:00,12:24:00,12:14:00,US,944,N765US,68.0,54.0,28.0,10.0,-4.0,RDU,CLT,130.0,8.0,32.0,0.0,,0.0,,,,,,2008-04-18
2008,Mar,15,Saturday,14:36:00,2008-03-15 14:36:00,18:06:00,18:14:00,FL,675,N967AT,150.0,158.0,127.0,-8.0,0.0,MKE,MCO,1066.0,7.0,16.0,0.0,,0.0,,,,,,2008-03-15
2008,Feb,13,Wednesday,09:00:00,2008-02-13 09:00:00,09:55:00,10:00:00,WN,2121,N715SW,55.0,60.0,45.0,-5.0,0.0,DAL,LIT,296.0,3.0,7.0,0.0,,0.0,,,,,,2008-02-13
2008,Mar,20,Thursday,11:05:00,2008-03-20 10:36:00,12:32:00,12:20:00,9E,3726,89239E,87.0,104.0,69.0,12.0,29.0,DTW,GSP,508.0,3.0,15.0,0.0,,0.0,,,,,,2008-03-20
2008,Apr,3,Thursday,19:27:00,2008-04-03 18:50:00,20:36:00,19:55:00,MQ,3544,N502AE,69.0,65.0,47.0,41.0,37.0,AMA,DFW,313.0,4.0,18.0,0.0,,0.0,25.0,0.0,4.0,0.0,12.0,2008-04-03
2008,Mar,29,Saturday,06:57:00,2008-03-29 07:01:00,08:00:00,07:57:00,OO,3681,N216SW,63.0,56.0,40.0,3.0,-4.0,TWF,SLC,175.0,4.0,19.0,0.0,,0.0,,,,,,2008-03-29
2008,Mar,22,Saturday,22:33:00,2008-03-22 22:35:00,00:08:00,00:08:00,DL,797,N663DN,95.0,93.0,77.0,0.0,-2.0,ATL,PBI,545.0,6.0,12.0,0.0,,0.0,,,,,,2008-03-22
2008,Apr,3,Thursday,09:29:00,2008-04-03 09:25:00,10:28:00,10:20:00,WN,3328,N617SW,119.0,115.0,106.0,8.0,4.0,ELP,SAN,636.0,3.0,10.0,0.0,,0.0,,,,,,2008-04-03
2008,Mar,29,Saturday,10:11:00,2008-03-29 10:16:00,11:33:00,11:39:00,YV,7123,N454YV,82.0,83.0,68.0,-6.0,-5.0,DEN,DRO,251.0,4.0,10.0,0.0,,0.0,,,,,,2008-03-29
2008,May,22,Thursday,18:15:00,2008-05-22 18:15:00,19:33:00,19:30:00,OO,2544,N986CA,78.0,75.0,58.0,3.0,0.0,MKE,STL,317.0,5.0,15.0,0.0,,0.0,,,,,,2008-05-22
2008,Mar,20,Thursday,16:55:00,2008-03-20 14:50:00,18:17:00,16:00:00,YV,7182,N17156,82.0,70.0,41.0,137.0,125.0,PHL,IAD,134.0,6.0,35.0,0.0,,0.0,0.0,0.0,137.0,0.0,0.0,2008-03-20
2008,Jun,19,Thursday,12:12:00,2008-06-19 12:15:00,19:10:00,19:40:00,US,633,N824AW,238.0,265.0,224.0,-30.0,-3.0,PHX,RDU,1891.0,4.0,10.0,0.0,,0.0,,,,,,2008-06-19
2008,Jun,11,Wednesday,11:38:00,2008-06-11 11:35:00,14:33:00,14:26:00,B6,12,N505JB,175.0,171.0,141.0,7.0,3.0,FLL,JFK,1069.0,10.0,24.0,0.0,,0.0,,,,,,2008-06-11
2008,Mar,3,Monday,15:19:00,2008-03-03 13:30:00,17:30:00,16:00:00,MQ,3927,N648AE,131.0,150.0,110.0,90.0,109.0,MOB,ORD,779.0,12.0,9.0,0.0,,0.0,2.0,0.0,0.0,0.0,88.0,2008-03-03
2008,Jan,5,Saturday,20:07:00,2008-01-05 20:10:00,20:28:00,20:29:00,DL,1421,N987DL,81.0,79.0,49.0,-1.0,-3.0,ATL,PNS,272.0,5.0,27.0,0.0,,0.0,,,,,,2008-01-05
2008,Jan,31,Thursday,07:00:00,2008-01-31 07:00:00,09:29:00,09:55:00,WN,3220,N724SW,329.0,355.0,320.0,-26.0,0.0,BDL,LAS,2298.0,3.0,6.0,0.0,,0.0,,,,,,2008-01-31
2008,Feb,12,Tuesday,06:52:00,2008-02-12 07:00:00,08:57:00,09:03:00,DL,453,N979DL,125.0,123.0,90.0,-6.0,-8.0,DCA,ATL,547.0,10.0,25.0,0.0,,0.0,,,,,,2008-02-12
2008,Jul,30,Wednesday,16:50:00,2008-07-30 16:45:00,20:00:00,19:55:00,XE,416,N11189,130.0,130.0,111.0,5.0,5.0,SAN,COS,816.0,10.0,9.0,0.0,,0.0,,,,,,2008-07-30
2008,Apr,18,Friday,16:01:00,2008-04-18 16:05:00,19:11:00,19:08:00,YV,7219,N514MJ,130.0,123.0,104.0,3.0,-4.0,ORD,ORF,717.0,3.0,23.0,0.0,,0.0,,,,,,2008-04-18
2008,Jun,19,Thursday,13:39:00,2008-06-19 12:55:00,19:00:00,18:00:00,AA,1308,N4WTAA,201.0,185.0,150.0,60.0,44.0,LAX,AUS,1242.0,6.0,45.0,0.0,,0.0,44.0,0.0,16.0,0.0,0.0,2008-06-19
2008,Jul,14,Monday,10:27:00,2008-07-14 10:30:00,11:52:00,12:00:00,WN,816,N347SW,85.0,90.0,71.0,-8.0,-3.0,TUS,LAX,451.0,7.0,7.0,0.0,,0.0,,,,,,2008-07-14
2008,May,1,Thursday,12:36:00,2008-05-01 12:35:00,15:22:00,15:05:00,UA,49,N511UA,346.0,330.0,315.0,17.0,1.0,IAD,LAX,2288.0,5.0,26.0,0.0,,0.0,0.0,0.0,17.0,0.0,0.0,2008-05-01
2008,Jun,21,Saturday,07:59:00,2008-06-21 08:05:00,11:20:00,11:29:00,UA,132,N929UA,141.0,144.0,116.0,-9.0,-6.0,LAX,DEN,862.0,10.0,15.0,0.0,,0.0,,,,,,2008-06-21
2008,May,9,Friday,06:10:00,2008-05-09 06:15:00,07:29:00,07:39:00,OO,3608,N224SW,79.0,84.0,48.0,-10.0,-5.0,SGU,SLC,269.0,19.0,12.0,0.0,,0.0,,,,,,2008-05-09
2008,Jan,20,Sunday,14:18:00,2008-01-20 13:15:00,15:38:00,14:32:00,OO,3922,N463SW,80.0,77.0,55.0,66.0,63.0,SLC,BZN,347.0,5.0,20.0,0.0,,0.0,66.0,0.0,0.0,0.0,0.0,2008-01-20
2008,Jun,2,Monday,07:06:00,2008-06-02 07:10:00,15:12:00,15:42:00,B6,482,N590JB,306.0,332.0,292.0,-30.0,-4.0,LGB,BOS,2602.0,5.0,9.0,0.0,,0.0,,,,,,2008-06-02
2008,Mar,1,Saturday,07:29:00,2008-03-01 07:35:00,08:51:00,09:00:00,WN,322,N614SW,82.0,85.0,72.0,-9.0,-6.0,DAL,MCI,461.0,4.0,6.0,0.0,,0.0,,,,,,2008-03-01
2008,Jun,9,Monday,11:03:00,2008-06-09 10:25:00,14:50:00,14:06:00,B6,736,N546JB,227.0,221.0,200.0,44.0,38.0,BQN,JFK,1576.0,4.0,23.0,0.0,,0.0,0.0,0.0,6.0,0.0,38.0,2008-06-09
2008,May,9,Friday,15:49:00,2008-05-09 15:30:00,16:55:00,16:37:00,DL,1925,N912DE,66.0,67.0,49.0,18.0,19.0,BOS,LGA,185.0,6.0,11.0,0.0,,0.0,14.0,0.0,0.0,0.0,4.0,2008-05-09
2008,Jan,4,Friday,07:10:00,2008-01-04 07:10:00,12:00:00,12:00:00,AA,655,N5FHAA,230.0,230.0,200.0,0.0,0.0,JFK,STT,1623.0,5.0,25.0,0.0,,0.0,,,,,,2008-01-04
2008,Apr,27,Sunday,18:24:00,2008-04-27 18:15:00,19:50:00,19:39:00,XE,2116,N11140,206.0,204.0,177.0,11.0,9.0,IAH,PSP,1269.0,5.0,24.0,0.0,,0.0,,,,,,2008-04-27
2008,Mar,26,Wednesday,18:41:00,2008-03-26 18:47:00,19:59:00,20:03:00,UA,485,N824UA,198.0,196.0,174.0,-4.0,-6.0,DTW,DEN,1123.0,10.0,14.0,0.0,,0.0,,,,,,2008-03-26
2008,Feb,16,Saturday,17:56:00,2008-02-16 17:10:00,20:25:00,19:46:00,AS,468,N795AS,149.0,156.0,126.0,39.0,46.0,SEA,LAX,954.0,7.0,16.0,0.0,,0.0,39.0,0.0,0.0,0.0,0.0,2008-02-16
2008,May,25,Sunday,13:45:00,2008-05-25 13:45:00,15:31:00,15:32:00,OH,5729,N689CA,106.0,107.0,82.0,-1.0,0.0,PHL,CVG,507.0,2.0,22.0,0.0,,0.0,,,,,,2008-05-25
2008,Jul,9,Wednesday,06:33:00,2008-07-09 06:35:00,06:40:00,06:50:00,WN,3511,N523SW,127.0,135.0,117.0,-10.0,-2.0,SAT,PHX,843.0,3.0,7.0,0.0,,0.0,,,,,,2008-07-09
2008,May,14,Wednesday,11:16:00,2008-05-14 10:19:00,12:17:00,11:37:00,EV,4631,N680BR,61.0,78.0,41.0,40.0,57.0,ATL,GNV,300.0,4.0,16.0,0.0,,0.0,40.0,0.0,0.0,0.0,0.0,2008-05-14
2008,Jun,11,Wednesday,10:33:00,2008-06-11 10:40:00,12:12:00,12:25:00,MQ,4884,N736DT,99.0,105.0,80.0,-13.0,-7.0,DTW,LGA,501.0,7.0,12.0,0.0,,0.0,,,,,,2008-06-11
2008,Apr,14,Monday,09:36:00,2008-04-14 09:40:00,14:18:00,14:30:00,AA,1328,N3BUAA,162.0,170.0,150.0,-12.0,-4.0,SNA,DFW,1205.0,6.0,6.0,0.0,,0.0,,,,,,2008-04-14
2008,Jul,18,Friday,11:53:00,2008-07-18 11:30:00,13:33:00,12:55:00,WN,2246,N348SW,100.0,85.0,65.0,38.0,23.0,LAS,SJC,386.0,3.0,32.0,0.0,,0.0,0.0,0.0,21.0,0.0,17.0,2008-07-18
2008,Jun,30,Monday,08:27:00,2008-06-30 08:30:00,09:17:00,09:20:00,WN,3060,N342SW,50.0,50.0,31.0,-3.0,-3.0,AUS,HOU,148.0,5.0,14.0,0.0,,0.0,,,,,,2008-06-30
2008,Apr,9,Wednesday,05:56:00,2008-04-09 06:00:00,07:21:00,07:21:00,UA,1152,N913UA,85.0,81.0,65.0,0.0,-4.0,LAX,SFO,337.0,7.0,13.0,0.0,,0.0,,,,,,2008-04-09
2008,Apr,19,Saturday,07:36:00,2008-04-19 07:30:00,08:02:00,08:05:00,YV,1010,N693BR,26.0,35.0,16.0,-3.0,6.0,HNL,OGG,100.0,2.0,8.0,0.0,,0.0,,,,,,2008-04-19
2008,Feb,22,Friday,06:36:00,2008-02-22 06:45:00,08:31:00,08:31:00,AS,364,N968AS,115.0,106.0,84.0,0.0,-9.0,SEA,SMF,605.0,3.0,28.0,0.0,,0.0,,,,,,2008-02-22
2008,Mar,25,Tuesday,21:03:00,2008-03-25 21:05:00,21:06:00,21:10:00,WN,2873,N513SW,63.0,65.0,47.0,-4.0,-2.0,DTW,MDW,229.0,5.0,11.0,0.0,,0.0,,,,,,2008-03-25
2008,May,6,Tuesday,10:27:00,2008-05-06 09:58:00,13:33:00,13:01:00,FL,101,N290AT,126.0,123.0,104.0,32.0,29.0,DFW,ATL,732.0,9.0,13.0,0.0,,0.0,0.0,0.0,3.0,0.0,29.0,2008-05-06
2008,Mar,12,Wednesday,14:13:00,2008-03-12 14:15:00,16:35:00,16:45:00,WN,2642,N285WN,82.0,90.0,65.0,-10.0,-2.0,LAS,ABQ,487.0,4.0,13.0,0.0,,0.0,,,,,,2008-03-12
2008,Feb,3,Sunday,21:22:00,2008-02-03 19:55:00,22:40:00,21:20:00,WN,1685,N453WN,78.0,85.0,64.0,80.0,87.0,OAK,SAN,446.0,4.0,10.0,0.0,,0.0,13.0,0.0,0.0,0.0,67.0,2008-02-03
2008,Jan,30,Wednesday,08:21:00,2008-01-30 07:45:00,09:59:00,09:25:00,XE,2540,N16999,158.0,160.0,129.0,34.0,36.0,EWR,BNA,748.0,7.0,22.0,0.0,,0.0,2.0,0.0,0.0,0.0,32.0,2008-01-30
2008,Apr,19,Saturday,12:43:00,2008-04-19 12:45:00,15:22:00,15:30:00,AA,743,N290AA,219.0,225.0,192.0,-8.0,-2.0,LGA,DFW,1389.0,8.0,19.0,0.0,,0.0,,,,,,2008-04-19
2008,Mar,18,Tuesday,20:46:00,2008-03-18 19:06:00,22:35:00,20:30:00,9E,2949,86239E,109.0,84.0,63.0,125.0,100.0,DTW,LEX,296.0,10.0,36.0,0.0,,0.0,0.0,0.0,25.0,0.0,100.0,2008-03-18
2008,May,6,Tuesday,20:45:00,2008-05-06 20:47:00,22:54:00,22:44:00,UA,409,N399UA,129.0,117.0,94.0,10.0,-2.0,DEN,BOI,649.0,5.0,30.0,0.0,,0.0,,,,,,2008-05-06
2008,Mar,3,Monday,11:58:00,2008-03-03 12:07:00,12:53:00,13:11:00,OO,5446,N270YV,55.0,64.0,44.0,-18.0,-9.0,SBP,SFO,191.0,3.0,8.0,0.0,,0.0,,,,,,2008-03-03
2008,Mar,20,Thursday,,2008-03-20 16:55:00,,19:57:00,UA,554,,,122.0,,,,ORD,BDL,783.0,,,1.0,weather,0.0,,,,,,2008-03-20
2008,Feb,12,Tuesday,09:37:00,2008-02-12 09:35:00,13:27:00,13:34:00,US,223,N824AW,350.0,359.0,337.0,-7.0,2.0,BOS,PHX,2300.0,2.0,11.0,0.0,,0.0,,,,,,2008-02-12
2008,Feb,4,Monday,11:45:00,2008-02-04 11:30:00,13:02:00,13:00:00,DL,948,N757AT,77.0,90.0,59.0,2.0,15.0,ATL,MCO,403.0,6.0,12.0,0.0,,0.0,,,,,,2008-02-04
2008,Jan,22,Tuesday,,2008-01-22 07:35:00,,09:40:00,OO,4095,N603SK,,185.0,,,,STL,SLC,1156.0,,,1.0,carrier,0.0,,,,,,2008-01-22
2008,Jun,9,Monday,15:03:00,2008-06-09 15:00:00,20:10:00,19:31:00,AS,94,N557AS,247.0,211.0,217.0,39.0,3.0,ANC,SEA,1449.0,7.0,23.0,0.0,,0.0,0.0,0.0,39.0,0.0,0.0,2008-06-09
2008,Apr,12,Saturday,12:29:00,2008-04-12 12:25:00,13:26:00,13:25:00,WN,1930,N239WN,117.0,120.0,101.0,1.0,4.0,RDU,MDW,632.0,7.0,9.0,0.0,,0.0,,,,,,2008-04-12
2008,Jun,25,Wednesday,06:00:00,2008-06-25 06:00:00,08:36:00,08:25:00,EV,4467,N636AS,96.0,85.0,68.0,11.0,0.0,PFN,ATL,247.0,10.0,18.0,0.0,,0.0,,,,,,2008-06-25
2008,May,3,Saturday,14:48:00,2008-05-03 14:50:00,17:43:00,18:00:00,AA,2024,N4YSAA,115.0,130.0,99.0,-17.0,-2.0,BNA,LGA,764.0,5.0,11.0,0.0,,0.0,,,,,,2008-05-03
2008,Jun,18,Wednesday,06:10:00,2008-06-18 06:05:00,08:54:00,09:00:00,MQ,3961,N675AE,104.0,115.0,85.0,-6.0,5.0,ORD,BWI,622.0,9.0,10.0,0.0,,0.0,,,,,,2008-06-18
